machine_code,unit_number,data_date,kind,event_seq,event_type,sampled_at_jst,start_count,payout,consumption,delta,cum_games,slump_value
M0001,3075,2026-08-17,post_payout,37,BB,2026-08-17T19:22:00+09:00,54,83,90.0000,-7.0000,3269,-1779.3333
M0001,3075,2026-08-17,pre_payout,38,ART,2026-08-17T19:23:00+09:00,1,-2,1.6667,-3.6667,3270,-1781.0000
M0001,3075,2026-08-17,post_payout,38,ART,2026-08-17T19:23:00+09:00,1,-2,1.6667,-3.6667,3270,-1783.0000
M0001,3075,2026-08-17,pre_payout,39,BB,2026-08-17T19:24:00+09:00,8,333,13.3333,319.6667,3278,-1796.3333
M0001,3075,2026-08-17,post_payout,39,BB,2026-08-17T19:24:00+09:00,8,333,13.3333,319.6667,3278,-1463.3333
M0001,3075,2026-08-17,pre_payout,40,BB,2026-08-17T19:29:00+09:00,8,171,13.3333,157.6667,3286,-1476.6667
M0001,3075,2026-08-17,post_payout,40,BB,2026-08-17T19:29:00+09:00,8,171,13.3333,157.6667,3286,-1305.6667
M0001,3075,2026-08-17,pre_payout,41,BB,2026-08-17T19:31:00+09:00,7,561,11.6667,549.3333,3293,-1317.3333
M0001,3075,2026-08-17,post_payout,41,BB,2026-08-17T19:31:00+09:00,7,561,11.6667,549.3333,3293,-756.3333
M0001,3075,2026-08-17,pre_payout,42,BB,2026-08-17T19:36:00+09:00,7,532,11.6667,520.3333,3300,-768.0000
M0001,3075,2026-08-17,post_payout,42,BB,2026-08-17T19:36:00+09:00,7,532,11.6667,520.3333,3300,-236.0000
M0001,3075,2026-08-17,pre_payout,43,BB,2026-08-17T19:44:00+09:00,48,432,80.0000,352.0000,3348,-316.0000
M0001,3075,2026-08-17,post_payout,43,BB,2026-08-17T19:44:00+09:00,48,432,80.0000,352.0000,3348,116.0000
M0001,3075,2026-08-17,pre_payout,44,ART,2026-08-17T19:47:00+09:00,1,-2,1.6667,-3.6667,3349,114.3333
M0001,3075,2026-08-17,post_payout,44,ART,2026-08-17T19:47:00+09:00,1,-2,1.6667,-3.6667,3349,112.3333
M0001,3075,2026-08-17,pre_payout,45,BB,2026-08-17T19:49:00+09:00,9,523,15.0000,508.0000,3358,97.3333
M0001,3075,2026-08-17,post_payout,45,BB,2026-08-17T19:49:00+09:00,9,523,15.0000,508.0000,3358,620.3333
M0001,3075,2026-08-17,pre_payout,46,BB,2026-08-17T19:54:00+09:00,9,589,15.0000,574.0000,3367,605.3333
M0001,3075,2026-08-17,post_payout,46,BB,2026-08-17T19:54:00+09:00,9,589,15.0000,574.0000,3367,1194.3333
M0001,3075,2026-08-17,pre_payout,47,BB,2026-08-17T20:55:00+09:00,637,85,1061.6667,-976.6667,4004,132.6667
M0001,3075,2026-08-17,post_payout,47,BB,2026-08-17T20:55:00+09:00,637,85,1061.6667,-976.6667,4004,217.6667
M0001,3075,2026-08-17,pre_payout,48,ART,2026-08-17T20:56:00+09:00,0,-2,0.0000,-2.0000,4004,217.6667
M0001,3075,2026-08-17,post_payout,48,ART,2026-08-17T20:56:00+09:00,0,-2,0.0000,-2.0000,4004,215.6667
M0001,3075,2026-08-17,pre_payout,49,BB,2026-08-17T20:57:00+09:00,4,85,6.6667,78.3333,4008,209.0000
M0001,3075,2026-08-17,post_payout,49,BB,2026-08-17T20:57:00+09:00,4,85,6.6667,78.3333,4008,294.0000
M0001,3075,2026-08-17,pre_payout,50,BB,2026-08-17T20:59:00+09:00,5,567,8.3333,558.6667,4013,285.6667
M0001,3075,2026-08-17,post_payout,50,BB,2026-08-17T20:59:00+09:00,5,567,8.3333,558.6667,4013,852.6667
M0001,3075,2026-08-17,pre_payout,51,BB,2026-08-17T21:04:00+09:00,8,317,13.3333,303.6667,4021,839.3333
M0001,3075,2026-08-17,post_payout,51,BB,2026-08-17T21:04:00+09:00,8,317,13.3333,303.6667,4021,1156.3333
M0001,3075,2026-08-17,eod_remaining,,,2026-08-17T22:34:49+09:00,357,0,595.0000,-595.0000,4378,561.3333
M0001,3075,2026-08-18,origin,,,2026-08-18T10:12:00+09:00,0,0,0.0000,0.0000,0,0.0000
M0001,3075,2026-08-18,pre_payout,1,BB,2026-08-18T10:12:00+09:00,111,83,185.0000,-102.0000,111,-185.0000
M0001,3075,2026-08-18,post_payout,1,BB,2026-08-18T10:12:00+09:00,111,83,185.0000,-102.0000,111,-102.0000
M0001,3075,2026-08-18,pre_payout,2,ART,2026-08-18T10:13:00+09:00,0,-2,0.0000,-2.0000,111,-102.0000
M0001,3075,2026-08-18,post_payout,2,ART,2026-08-18T10:13:00+09:00,0,-2,0.0000,-2.0000,111,-104.0000
M0001,3075,2026-08-18,pre_payout,3,BB,2026-08-18T10:14:00+09:00,7,168,11.6667,156.3333,118,-115.6667
M0001,3075,2026-08-18,post_payout,3,BB,2026-08-18T10:14:00+09:00,7,168,11.6667,156.3333,118,52.3333
M0001,3075,2026-08-18,pre_payout,4,BB,2026-08-18T10:31:00+09:00,230,85,383.3333,-298.3333,348,-331.0000
M0001,3075,2026-08-18,post_payout,4,BB,2026-08-18T10:31:00+09:00,230,85,383.3333,-298.3333,348,-246.0000
M0001,3075,2026-08-18,pre_payout,5,ART,2026-08-18T10:32:00+09:00,0,-2,0.0000,-2.0000,348,-246.0000
M0001,3075,2026-08-18,post_payout,5,ART,2026-08-18T10:32:00+09:00,0,-2,0.0000,-2.0000,348,-248.0000
M0001,3075,2026-08-18,pre_payout,6,BB,2026-08-18T10:34:00+09:00,6,272,10.0000,262.0000,354,-258.0000
M0001,3075,2026-08-18,post_payout,6,BB,2026-08-18T10:34:00+09:00,6,272,10.0000,262.0000,354,14.0000
M0001,3075,2026-08-18,pre_payout,7,BB,2026-08-18T11:25:00+09:00,691,87,1151.6667,-1064.6667,1045,-1137.6667
M0001,3075,2026-08-18,post_payout,7,BB,2026-08-18T11:25:00+09:00,691,87,1151.6667,-1064.6667,1045,-1050.6667
M0001,3075,2026-08-18,pre_payout,8,ART,2026-08-18T11:26:00+09:00,0,-2,0.0000,-2.0000,1045,-1050.6667
M0001,3075,2026-08-18,post_payout,8,ART,2026-08-18T11:26:00+09:00,0,-2,0.0000,-2.0000,1045,-1052.6667
M0001,3075,2026-08-18,pre_payout,9,BB,2026-08-18T11:27:00+09:00,5,534,8.3333,525.6667,1050,-1061.0000
M0001,3075,2026-08-18,post_payout,9,BB,2026-08-18T11:27:00+09:00,5,534,8.3333,525.6667,1050,-527.0000
M0001,3075,2026-08-18,pre_payout,10,BB,2026-08-18T11:33:00+09:00,4,161,6.6667,154.3333,1054,-533.6667
M0001,3075,2026-08-18,post_payout,10,BB,2026-08-18T11:33:00+09:00,4,161,6.6667,154.3333,1054,-372.6667
M0001,3075,2026-08-18,pre_payout,11,BB,2026-08-18T11:36:00+09:00,9,341,15.0000,326.0000,1063,-387.6667
M0001,3075,2026-08-18,post_payout,11,BB,2026-08-18T11:36:00+09:00,9,341,15.0000,326.0000,1063,-46.6667
M0001,3075,2026-08-18,pre_payout,12,BB,2026-08-18T11:43:00+09:00,48,83,80.0000,3.0000,1111,-126.6667
M0001,3075,2026-08-18,post_payout,12,BB,2026-08-18T11:43:00+09:00,48,83,80.0000,3.0000,1111,-43.6667
M0001,3075,2026-08-18,pre_payout,13,ART,2026-08-18T11:44:00+09:00,0,0,0.0000,0.0000,1111,-43.6667
M0001,3075,2026-08-18,post_payout,13,ART,2026-08-18T11:44:00+09:00,0,0,0.0000,0.0000,1111,-43.6667
M0001,3075,2026-08-18,eod_remaining,,,2026-08-18T22:59:00+09:00,37,0,61.6667,-61.6667,1148,-105.3333
M0001,3075,2026-08-19,origin,,,2026-08-19T10:20:00+09:00,0,0,0.0000,0.0000,0,0.0000
M0001,3075,2026-08-19,pre_payout,1,BB,2026-08-19T10:20:00+09:00,231,87,385.0000,-298.0000,231,-385.0000
M0001,3075,2026-08-19,post_payout,1,BB,2026-08-19T10:20:00+09:00,231,87,385.0000,-298.0000,231,-298.0000
M0001,3075,2026-08-19,pre_payout,2,ART,2026-08-19T10:21:00+09:00,0,-2,0.0000,-2.0000,231,-298.0000
M0001,3075,2026-08-19,post_payout,2,ART,2026-08-19T10:21:00+09:00,0,-2,0.0000,-2.0000,231,-300.0000
M0001,3075,2026-08-19,pre_payout,3,BB,2026-08-19T10:22:00+09:00,9,306,15.0000,291.0000,240,-315.0000
M0001,3075,2026-08-19,post_payout,3,BB,2026-08-19T10:22:00+09:00,9,306,15.0000,291.0000,240,-9.0000
M0001,3075,2026-08-19,pre_payout,4,BB,2026-08-19T10:26:00+09:00,4,87,6.6667,80.3333,244,-15.6667
M0001,3075,2026-08-19,post_payout,4,BB,2026-08-19T10:26:00+09:00,4,87,6.6667,80.3333,244,71.3333
M0001,3075,2026-08-19,pre_payout,5,BB,2026-08-19T10:48:00+09:00,303,87,505.0000,-418.0000,547,-433.6667
M0001,3075,2026-08-19,post_payout,5,BB,2026-08-19T10:48:00+09:00,303,87,505.0000,-418.0000,547,-346.6667
M0001,3075,2026-08-19,pre_payout,6,ART,2026-08-19T10:48:00+09:00,1,-2,1.6667,-3.6667,548,-348.3333
M0001,3075,2026-08-19,post_payout,6,ART,2026-08-19T10:48:00+09:00,1,-2,1.6667,-3.6667,548,-350.3333
M0001,3075,2026-08-19,pre_payout,7,BB,2026-08-19T10:54:00+09:00,67,87,111.6667,-24.6667,615,-462.0000
M0001,3075,2026-08-19,post_payout,7,BB,2026-08-19T10:54:00+09:00,67,87,111.6667,-24.6667,615,-375.0000
M0001,3075,2026-08-19,pre_payout,8,ART,2026-08-19T10:54:00+09:00,1,-2,1.6667,-3.6667,616,-376.6667
M0001,3075,2026-08-19,post_payout,8,ART,2026-08-19T10:54:00+09:00,1,-2,1.6667,-3.6667,616,-378.6667
M0001,3075,2026-08-19,pre_payout,9,BB,2026-08-19T10:59:00+09:00,48,71,80.0000,-9.0000,664,-458.6667
M0001,3075,2026-08-19,post_payout,9,BB,2026-08-19T10:59:00+09:00,48,71,80.0000,-9.0000,664,-387.6667
M0001,3075,2026-08-19,pre_payout,10,ART,2026-08-19T11:00:00+09:00,1,-2,1.6667,-3.6667,665,-389.3333
M0001,3075,2026-08-19,post_payout,10,ART,2026-08-19T11:00:00+09:00,1,-2,1.6667,-3.6667,665,-391.3333
M0001,3075,2026-08-19,pre_payout,11,BB,2026-08-19T11:25:00+09:00,324,85,540.0000,-455.0000,989,-931.3333
M0001,3075,2026-08-19,post_payout,11,BB,2026-08-19T11:25:00+09:00,324,85,540.0000,-455.0000,989,-846.3333
M0001,3075,2026-08-19,pre_payout,12,ART,2026-08-19T11:26:00+09:00,1,-2,1.6667,-3.6667,990,-848.0000
M0001,3075,2026-08-19,post_payout,12,ART,2026-08-19T11:26:00+09:00,1,-2,1.6667,-3.6667,990,-850.0000
M0001,3075,2026-08-19,pre_payout,13,BB,2026-08-19T11:52:00+09:00,351,77,585.0000,-508.0000,1341,-1435.0000
M0001,3075,2026-08-19,post_payout,13,BB,2026-08-19T11:52:00+09:00,351,77,585.0000,-508.0000,1341,-1358.0000
M0001,3075,2026-08-19,pre_payout,14,ART,2026-08-19T11:53:00+09:00,1,-2,1.6667,-3.6667,1342,-1359.6667
M0001,3075,2026-08-19,post_payout,14,ART,2026-08-19T11:53:00+09:00,1,-2,1.6667,-3.6667,1342,-1361.6667
M0001,3075,2026-08-19,pre_payout,15,BB,2026-08-19T11:58:00+09:00,55,87,91.6667,-4.6667,1397,-1453.3333
M0001,3075,2026-08-19,post_payout,15,BB,2026-08-19T11:58:00+09:00,55,87,91.6667,-4.6667,1397,-1366.3333
M0001,3075,2026-08-19,pre_payout,16,ART,2026-08-19T11:58:00+09:00,1,24,1.6667,22.3333,1398,-1368.0000
M0001,3075,2026-08-19,post_payout,16,ART,2026-08-19T11:58:00+09:00,1,24,1.6667,22.3333,1398,-1344.0000
M0001,3075,2026-08-19,pre_payout,17,BB,2026-08-19T11:59:00+09:00,1,347,1.6667,345.3333,1399,-1345.6667
M0001,3075,2026-08-19,post_payout,17,BB,2026-08-19T11:59:00+09:00,1,347,1.6667,345.3333,1399,-998.6667
M0001,3075,2026-08-19,pre_payout,18,BB,2026-08-19T18:56:00+09:00,643,85,1071.6667,-986.6667,2042,-2070.3333
M0001,3075,2026-08-19,post_payout,18,BB,2026-08-19T18:56:00+09:00,643,85,1071.6667,-986.6667,2042,-1985.3333
M0001,3075,2026-08-19,pre_payout,19,ART,2026-08-19T18:57:00+09:00,0,-2,0.0000,-2.0000,2042,-1985.3333
M0001,3075,2026-08-19,post_payout,19,ART,2026-08-19T18:57:00+09:00,0,-2,0.0000,-2.0000,2042,-1987.3333
M0001,3075,2026-08-19,pre_payout,20,BB,2026-08-19T19:17:00+09:00,282,87,470.0000,-383.0000,2324,-2457.3333
M0001,3075,2026-08-19,post_payout,20,BB,2026-08-19T19:17:00+09:00,282,87,470.0000,-383.0000,2324,-2370.3333
M0001,3075,2026-08-19,pre_payout,21,ART,2026-08-19T19:17:00+09:00,1,-2,1.6667,-3.6667,2325,-2372.0000
M0001,3075,2026-08-19,post_payout,21,ART,2026-08-19T19:17:00+09:00,1,-2,1.6667,-3.6667,2325,-2374.0000
M0001,3075,2026-08-19,pre_payout,22,BB,2026-08-19T19:29:00+09:00,145,85,241.6667,-156.6667,2470,-2615.6667
M0001,3075,2026-08-19,post_payout,22,BB,2026-08-19T19:29:00+09:00,145,85,241.6667,-156.6667,2470,-2530.6667
M0001,3075,2026-08-19,pre_payout,23,ART,2026-08-19T19:29:00+09:00,1,-2,1.6667,-3.6667,2471,-2532.3333
M0001,3075,2026-08-19,post_payout,23,ART,2026-08-19T19:29:00+09:00,1,-2,1.6667,-3.6667,2471,-2534.3333
M0001,3075,2026-08-19,pre_payout,24,BB,2026-08-19T19:30:00+09:00,3,456,5.0000,451.0000,2474,-2539.3333
M0001,3075,2026-08-19,post_payout,24,BB,2026-08-19T19:30:00+09:00,3,456,5.0000,451.0000,2474,-2083.3333
M0001,3075,2026-08-19,pre_payout,25,BB,2026-08-19T19:35:00+09:00,6,321,10.0000,311.0000,2480,-2093.3333
M0001,3075,2026-08-19,post_payout,25,BB,2026-08-19T19:35:00+09:00,6,321,10.0000,311.0000,2480,-1772.3333
M0001,3075,2026-08-19,pre_payout,26,BB,2026-08-19T20:07:00+09:00,364,85,606.6667,-521.6667,2844,-2379.0000
M0001,3075,2026-08-19,post_payout,26,BB,2026-08-19T20:07:00+09:00,364,85,606.6667,-521.6667,2844,-2294.0000
M0001,3075,2026-08-19,pre_payout,27,ART,2026-08-19T20:07:00+09:00,0,-2,0.0000,-2.0000,2844,-2294.0000
M0001,3075,2026-08-19,post_payout,27,ART,2026-08-19T20:07:00+09:00,0,-2,0.0000,-2.0000,2844,-2296.0000
M0001,3075,2026-08-19,pre_payout,28,BB,2026-08-19T20:09:00+09:00,9,402,15.0000,387.0000,2853,-2311.0000
M0001,3075,2026-08-19,post_payout,28,BB,2026-08-19T20:09:00+09:00,9,402,15.0000,387.0000,2853,-1909.0000
M0001,3075,2026-08-19,pre_payout,29,BB,2026-08-19T20:51:00+09:00,549,87,915.0000,-828.0000,3402,-2824.0000
M0001,3075,2026-08-19,post_payout,29,BB,2026-08-19T20:51:00+09:00,549,87,915.0000,-828.0000,3402,-2737.0000
M0001,3075,2026-08-19,pre_payout,30,ART,2026-08-19T20:51:00+09:00,1,-4,1.6667,-5.6667,3403,-2738.6667
M0001,3075,2026-08-19,post_payout,30,ART,2026-08-19T20:51:00+09:00,1,-4,1.6667,-5.6667,3403,-2742.6667
M0001,3075,2026-08-19,pre_payout,31,BB,2026-08-19T20:53:00+09:00,6,319,10.0000,309.0000,3409,-2752.6667
M0001,3075,2026-08-19,post_payout,31,BB,2026-08-19T20:53:00+09:00,6,319,10.0000,309.0000,3409,-2433.6667
M0001,3075,2026-08-19,pre_payout,32,BB,2026-08-19T20:56:00+09:00,7,166,11.6667,154.3333,3416,-2445.3333
M0001,3075,2026-08-19,post_payout,32,BB,2026-08-19T20:56:00+09:00,7,166,11.6667,154.3333,3416,-2279.3333
M0001,3075,2026-08-19,pre_payout,33,BB,2026-08-19T20:59:00+09:00,5,429,8.3333,420.6667,3421,-2287.6667
M0001,3075,2026-08-19,post_payout,33,BB,2026-08-19T20:59:00+09:00,5,429,8.3333,420.6667,3421,-1858.6667
M0001,3075,2026-08-19,pre_payout,34,BB,2026-08-19T21:03:00+09:00,12,169,20.0000,149.0000,3433,-1878.6667
M0001,3075,2026-08-19,post_payout,34,BB,2026-08-19T21:03:00+09:00,12,169,20.0000,149.0000,3433,-1709.6667
M0001,3075,2026-08-19,pre_payout,35,BB,2026-08-19T21:06:00+09:00,12,474,20.0000,454.0000,3445,-1729.6667
M0001,3075,2026-08-19,post_payout,35,BB,2026-08-19T21:06:00+09:00,12,474,20.0000,454.0000,3445,-1255.6667
M0001,3075,2026-08-19,pre_payout,36,BB,2026-08-19T21:13:00+09:00,37,566,61.6667,504.3333,3482,-1317.3333
M0001,3075,2026-08-19,post_payout,36,BB,2026-08-19T21:13:00+09:00,37,566,61.6667,504.3333,3482,-751.3333
M0001,3075,2026-08-19,pre_payout,37,ART,2026-08-19T21:18:00+09:00,0,-2,0.0000,-2.0000,3482,-751.3333
M0001,3075,2026-08-19,post_payout,37,ART,2026-08-19T21:18:00+09:00,0,-2,0.0000,-2.0000,3482,-753.3333
M0001,3075,2026-08-19,pre_payout,38,BB,2026-08-19T21:19:00+09:00,6,405,10.0000,395.0000,3488,-763.3333
M0001,3075,2026-08-19,post_payout,38,BB,2026-08-19T21:19:00+09:00,6,405,10.0000,395.0000,3488,-358.3333
M0001,3075,2026-08-19,eod_remaining,,,2026-08-19T22:43:08+09:00,11,0,18.3333,-18.3333,3499,-376.6667
M0001,3075,2026-08-20,origin,,,2026-08-20T10:49:00+09:00,0,0,0.0000,0.0000,0,0.0000
M0001,3075,2026-08-20,pre_payout,1,BB,2026-08-20T10:49:00+09:00,630,85,1050.0000,-965.0000,630,-1050.0000
M0001,3075,2026-08-20,post_payout,1,BB,2026-08-20T10:49:00+09:00,630,85,1050.0000,-965.0000,630,-965.0000
M0001,3075,2026-08-20,pre_payout,2,ART,2026-08-20T10:50:00+09:00,0,-2,0.0000,-2.0000,630,-965.0000
M0001,3075,2026-08-20,post_payout,2,ART,2026-08-20T10:50:00+09:00,0,-2,0.0000,-2.0000,630,-967.0000
M0001,3075,2026-08-20,pre_payout,3,BB,2026-08-20T11:51:00+09:00,729,236,1215.0000,-979.0000,1359,-2182.0000
M0001,3075,2026-08-20,post_payout,3,BB,2026-08-20T11:51:00+09:00,729,236,1215.0000,-979.0000,1359,-1946.0000
M0001,3075,2026-08-20,pre_payout,4,ART,2026-08-20T11:54:00+09:00,1,-2,1.6667,-3.6667,1360,-1947.6667
M0001,3075,2026-08-20,post_payout,4,ART,2026-08-20T11:54:00+09:00,1,-2,1.6667,-3.6667,1360,-1949.6667
M0001,3075,2026-08-20,pre_payout,5,BB,2026-08-20T12:56:00+09:00,142,83,236.6667,-153.6667,1502,-2186.3333
M0001,3075,2026-08-20,post_payout,5,BB,2026-08-20T12:56:00+09:00,142,83,236.6667,-153.6667,1502,-2103.3333
M0001,3075,2026-08-20,pre_payout,6,ART,2026-08-20T12:57:00+09:00,1,-2,1.6667,-3.6667,1503,-2105.0000
M0001,3075,2026-08-20,post_payout,6,ART,2026-08-20T12:57:00+09:00,1,-2,1.6667,-3.6667,1503,-2107.0000
M0001,3075,2026-08-20,pre_payout,7,BB,2026-08-20T13:18:00+09:00,291,85,485.0000,-400.0000,1794,-2592.0000
M0001,3075,2026-08-20,post_payout,7,BB,2026-08-20T13:18:00+09:00,291,85,485.0000,-400.0000,1794,-2507.0000
M0001,3075,2026-08-20,pre_payout,8,ART,2026-08-20T13:19:00+09:00,1,-2,1.6667,-3.6667,1795,-2508.6667
M0001,3075,2026-08-20,post_payout,8,ART,2026-08-20T13:19:00+09:00,1,-2,1.6667,-3.6667,1795,-2510.6667
M0001,3075,2026-08-20,pre_payout,9,BB,2026-08-20T13:21:00+09:00,10,240,16.6667,223.3333,1805,-2527.3333
M0001,3075,2026-08-20,post_payout,9,BB,2026-08-20T13:21:00+09:00,10,240,16.6667,223.3333,1805,-2287.3333
M0001,3075,2026-08-20,pre_payout,10,BB,2026-08-20T16:54:00+09:00,73,85,121.6667,-36.6667,1878,-2409.0000
M0001,3075,2026-08-20,post_payout,10,BB,2026-08-20T16:54:00+09:00,73,85,121.6667,-36.6667,1878,-2324.0000
M0001,3075,2026-08-20,pre_payout,11,ART,2026-08-20T16:55:00+09:00,0,-2,0.0000,-2.0000,1878,-2324.0000
M0001,3075,2026-08-20,post_payout,11,ART,2026-08-20T16:55:00+09:00,0,-2,0.0000,-2.0000,1878,-2326.0000
M0001,3075,2026-08-20,pre_payout,12,BB,2026-08-20T18:16:00+09:00,745,83,1241.6667,-1158.6667,2623,-3567.6667
M0001,3075,2026-08-20,post_payout,12,BB,2026-08-20T18:16:00+09:00,745,83,1241.6667,-1158.6667,2623,-3484.6667
M0001,3075,2026-08-20,pre_payout,13,ART,2026-08-20T18:22:00+09:00,1,-2,1.6667,-3.6667,2624,-3486.3333
M0001,3075,2026-08-20,post_payout,13,ART,2026-08-20T18:22:00+09:00,1,-2,1.6667,-3.6667,2624,-3488.3333
M0001,3075,2026-08-20,pre_payout,14,BB,2026-08-20T18:23:00+09:00,5,402,8.3333,393.6667,2629,-3496.6667
M0001,3075,2026-08-20,post_payout,14,BB,2026-08-20T18:23:00+09:00,5,402,8.3333,393.6667,2629,-3094.6667
M0001,3075,2026-08-20,pre_payout,15,BB,2026-08-20T18:27:00+09:00,12,321,20.0000,301.0000,2641,-3114.6667
M0001,3075,2026-08-20,post_payout,15,BB,2026-08-20T18:27:00+09:00,12,321,20.0000,301.0000,2641,-2793.6667
M0001,3075,2026-08-20,pre_payout,16,BB,2026-08-20T18:32:00+09:00,9,85,15.0000,70.0000,2650,-2808.6667
M0001,3075,2026-08-20,post_payout,16,BB,2026-08-20T18:32:00+09:00,9,85,15.0000,70.0000,2650,-2723.6667
M0001,3075,2026-08-20,eod_remaining,,,2026-08-20T19:39:23+09:00,28,0,46.6667,-46.6667,2678,-2770.3333
M0001,3075,2026-08-23,origin,,,2026-08-23T10:21:00+09:00,0,0,0.0000,0.0000,0,0.0000
M0001,3075,2026-08-23,pre_payout,1,BB,2026-08-23T10:21:00+09:00,208,87,346.6667,-259.6667,208,-346.6667
M0001,3075,2026-08-23,post_payout,1,BB,2026-08-23T10:21:00+09:00,208,87,346.6667,-259.6667,208,-259.6667
M0001,3075,2026-08-23,pre_payout,2,ART,2026-08-23T10:22:00+09:00,0,0,0.0000,0.0000,208,-259.6667
M0001,3075,2026-08-23,post_payout,2,ART,2026-08-23T10:22:00+09:00,0,0,0.0000,0.0000,208,-259.6667
M0001,3075,2026-08-23,pre_payout,3,BB,2026-08-23T10:33:00+09:00,149,87,248.3333,-161.3333,357,-508.0000
M0001,3075,2026-08-23,post_payout,3,BB,2026-08-23T10:33:00+09:00,149,87,248.3333,-161.3333,357,-421.0000
M0001,3075,2026-08-23,pre_payout,4,ART,2026-08-23T10:33:00+09:00,1,-2,1.6667,-3.6667,358,-422.6667
M0001,3075,2026-08-23,post_payout,4,ART,2026-08-23T10:33:00+09:00,1,-2,1.6667,-3.6667,358,-424.6667
M0001,3075,2026-08-23,pre_payout,5,BB,2026-08-23T10:35:00+09:00,7,509,11.6667,497.3333,365,-436.3333
M0001,3075,2026-08-23,post_payout,5,BB,2026-08-23T10:35:00+09:00,7,509,11.6667,497.3333,365,72.6667
M0001,3075,2026-08-23,pre_payout,6,BB,2026-08-23T11:27:00+09:00,683,83,1138.3333,-1055.3333,1048,-1065.6667
M0001,3075,2026-08-23,post_payout,6,BB,2026-08-23T11:27:00+09:00,683,83,1138.3333,-1055.3333,1048,-982.6667
M0001,3075,2026-08-23,pre_payout,7,ART,2026-08-23T11:28:00+09:00,1,24,1.6667,22.3333,1049,-984.3333
M0001,3075,2026-08-23,post_payout,7,ART,2026-08-23T11:28:00+09:00,1,24,1.6667,22.3333,1049,-960.3333
M0001,3075,2026-08-23,pre_payout,8,BB,2026-08-23T11:29:00+09:00,1,320,1.6667,318.3333,1050,-962.0000
M0001,3075,2026-08-23,post_payout,8,BB,2026-08-23T11:29:00+09:00,1,320,1.6667,318.3333,1050,-642.0000
M0001,3075,2026-08-23,pre_payout,9,BB,2026-08-23T11:33:00+09:00,4,505,6.6667,498.3333,1054,-648.6667
M0001,3075,2026-08-23,post_payout,9,BB,2026-08-23T11:33:00+09:00,4,505,6.6667,498.3333,1054,-143.6667
M0001,3075,2026-08-23,pre_payout,10,BB,2026-08-23T12:30:00+09:00,772,85,1286.6667,-1201.6667,1826,-1430.3333
M0001,3075,2026-08-23,post_payout,10,BB,2026-08-23T12:30:00+09:00,772,85,1286.6667,-1201.6667,1826,-1345.3333
M0001,3075,2026-08-23,pre_payout,11,ART,2026-08-23T12:31:00+09:00,0,-2,0.0000,-2.0000,1826,-1345.3333
M0001,3075,2026-08-23,post_payout,11,ART,2026-08-23T12:31:00+09:00,0,-2,0.0000,-2.0000,1826,-1347.3333
M0001,3075,2026-08-23,pre_payout,12,BB,2026-08-23T12:31:00+09:00,5,167,8.3333,158.6667,1831,-1355.6667
M0001,3075,2026-08-23,post_payout,12,BB,2026-08-23T12:31:00+09:00,5,167,8.3333,158.6667,1831,-1188.6667
M0001,3075,2026-08-23,pre_payout,13,BB,2026-08-23T12:33:00+09:00,4,317,6.6667,310.3333,1835,-1195.3333
M0001,3075,2026-08-23,post_payout,13,BB,2026-08-23T12:33:00+09:00,4,317,6.6667,310.3333,1835,-878.3333
M0001,3075,2026-08-23,pre_payout,14,BB,2026-08-23T12:38:00+09:00,4,171,6.6667,164.3333,1839,-885.0000
M0001,3075,2026-08-23,post_payout,14,BB,2026-08-23T12:38:00+09:00,4,171,6.6667,164.3333,1839,-714.0000
M0001,3075,2026-08-23,pre_payout,15,BB,2026-08-23T12:41:00+09:00,9,275,15.0000,260.0000,1848,-729.0000
M0001,3075,2026-08-23,post_payout,15,BB,2026-08-23T12:41:00+09:00,9,275,15.0000,260.0000,1848,-454.0000
M0001,3075,2026-08-23,pre_payout,16,BB,2026-08-23T12:53:00+09:00,139,87,231.6667,-144.6667,1987,-685.6667
M0001,3075,2026-08-23,post_payout,16,BB,2026-08-23T12:53:00+09:00,139,87,231.6667,-144.6667,1987,-598.6667
M0001,3075,2026-08-23,pre_payout,17,ART,2026-08-23T12:54:00+09:00,0,-2,0.0000,-2.0000,1987,-598.6667
M0001,3075,2026-08-23,post_payout,17,ART,2026-08-23T12:54:00+09:00,0,-2,0.0000,-2.0000,1987,-600.6667
M0001,3075,2026-08-23,pre_payout,18,BB,2026-08-23T13:04:00+09:00,144,87,240.0000,-153.0000,2131,-840.6667
M0001,3075,2026-08-23,post_payout,18,BB,2026-08-23T13:04:00+09:00,144,87,240.0000,-153.0000,2131,-753.6667
M0001,3075,2026-08-23,pre_payout,19,ART,2026-08-23T13:05:00+09:00,1,-2,1.6667,-3.6667,2132,-755.3333
M0001,3075,2026-08-23,post_payout,19,ART,2026-08-23T13:05:00+09:00,1,-2,1.6667,-3.6667,2132,-757.3333
M0001,3075,2026-08-23,pre_payout,20,BB,2026-08-23T13:06:00+09:00,9,241,15.0000,226.0000,2141,-772.3333
M0001,3075,2026-08-23,post_payout,20,BB,2026-08-23T13:06:00+09:00,9,241,15.0000,226.0000,2141,-531.3333
M0001,3075,2026-08-23,pre_payout,21,BB,2026-08-23T13:34:00+09:00,370,85,616.6667,-531.6667,2511,-1148.0000
M0001,3075,2026-08-23,post_payout,21,BB,2026-08-23T13:34:00+09:00,370,85,616.6667,-531.6667,2511,-1063.0000
